,Directory,File,FilePath,Breeds
9296,n02100735-English_setter,n02085620_1346.jpg,./images/n02100735-English_setter/n02085620_1346.jpg,English_setter
9297,n02100735-English_setter,n02085620_13964.jpg,./images/n02100735-English_setter/n02085620_13964.jpg,English_setter
9298,n02100735-English_setter,n02085620_14252.jpg,./images/n02100735-English_setter/n02085620_14252.jpg,English_setter
9299,n02100735-English_setter,n02085620_14413.jpg,./images/n02100735-English_setter/n02085620_14413.jpg,English_setter
9300,n02100735-English_setter,n02085620_14516.jpg,./images/n02100735-English_setter/n02085620_14516.jpg,English_setter
9301,n02100735-English_setter,n02085620_1455.jpg,./images/n02100735-English_setter/n02085620_1455.jpg,English_setter
9302,n02100735-English_setter,n02085620_1492.jpg,./images/n02100735-English_setter/n02085620_1492.jpg,English_setter
9303,n02100735-English_setter,n02085620_1502.jpg,./images/n02100735-English_setter/n02085620_1502.jpg,English_setter
9304,n02100735-English_setter,n02085620_1558.jpg,./images/n02100735-English_setter/n02085620_1558.jpg,English_setter
9305,n02100735-English_setter,n02085620_1569.jpg,./images/n02100735-English_setter/n02085620_1569.jpg,English_setter
9306,n02100735-English_setter,n02085620_1617.jpg,./images/n02100735-English_setter/n02085620_1617.jpg,English_setter
9307,n02100735-English_setter,n02085620_1620.jpg,./images/n02100735-English_setter/n02085620_1620.jpg,English_setter
9308,n02100735-English_setter,n02085620_1765.jpg,./images/n02100735-English_setter/n02085620_1765.jpg,English_setter
9309,n02100735-English_setter,n02085620_1816.jpg,./images/n02100735-English_setter/n02085620_1816.jpg,English_setter
9310,n02100735-English_setter,n02085620_1862.jpg,./images/n02100735-English_setter/n02085620_1862.jpg,English_setter
9311,n02100735-English_setter,n02085620_1916.jpg,./images/n02100735-English_setter/n02085620_1916.jpg,English_setter
9312,n02100735-English_setter,n02085620_199.jpg,./images/n02100735-English_setter/n02085620_199.jpg,English_setter
9313,n02100735-English_setter,n02085620_2053.jpg,./images/n02100735-English_setter/n02085620_2053.jpg,English_setter
9314,n02100735-English_setter,n02085620_2188.jpg,./images/n02100735-English_setter/n02085620_2188.jpg,English_setter
9315,n02100735-English_setter,n02085620_2204.jpg,./images/n02100735-English_setter/n02085620_2204.jpg,English_setter
9316,n02100735-English_setter,n02085620_2208.jpg,./images/n02100735-English_setter/n02085620_2208.jpg,English_setter
9317,n02100735-English_setter,n02085620_242.jpg,./images/n02100735-English_setter/n02085620_242.jpg,English_setter
9318,n02100735-English_setter,n02085620_2479.jpg,./images/n02100735-English_setter/n02085620_2479.jpg,English_setter
9319,n02100735-English_setter,n02085620_2507.jpg,./images/n02100735-English_setter/n02085620_2507.jpg,English_setter
9320,n02100735-English_setter,n02085620_2517.jpg,./images/n02100735-English_setter/n02085620_2517.jpg,English_setter
9321,n02100735-English_setter,n02085620_2590.jpg,./images/n02100735-English_setter/n02085620_2590.jpg,English_setter
9322,n02100735-English_setter,n02085620_2614.jpg,./images/n02100735-English_setter/n02085620_2614.jpg,English_setter
9323,n02100735-English_setter,n02085620_2650.jpg,./images/n02100735-English_setter/n02085620_2650.jpg,English_setter
9324,n02100735-English_setter,n02085620_2693.jpg,./images/n02100735-English_setter/n02085620_2693.jpg,English_setter
9325,n02100735-English_setter,n02085620_2706.jpg,./images/n02100735-English_setter/n02085620_2706.jpg,English_setter
9326,n02100735-English_setter,n02085620_275.jpg,./images/n02100735-English_setter/n02085620_275.jpg,English_setter
9327,n02100735-English_setter,n02085620_2793.jpg,./images/n02100735-English_setter/n02085620_2793.jpg,English_setter
9328,n02100735-English_setter,n02085620_2815.jpg,./images/n02100735-English_setter/n02085620_2815.jpg,English_setter
9329,n02100735-English_setter,n02085620_2887.jpg,./images/n02100735-English_setter/n02085620_2887.jpg,English_setter
9330,n02100735-English_setter,n02085620_2903.jpg,./images/n02100735-English_setter/n02085620_2903.jpg,English_setter
9331,n02100735-English_setter,n02085620_2921.jpg,./images/n02100735-English_setter/n02085620_2921.jpg,English_setter
9332,n02100735-English_setter,n02085620_2937.jpg,./images/n02100735-English_setter/n02085620_2937.jpg,English_setter
9333,n02100735-English_setter,n02085620_2973.jpg,./images/n02100735-English_setter/n02085620_2973.jpg,English_setter
9334,n02100735-English_setter,n02085620_2981.jpg,./images/n02100735-English_setter/n02085620_2981.jpg,English_setter
9335,n02100735-English_setter,n02085620_3006.jpg,./images/n02100735-English_setter/n02085620_3006.jpg,English_setter
9336,n02100735-English_setter,n02085620_3033.jpg,./images/n02100735-English_setter/n02085620_3033.jpg,English_setter
9337,n02100735-English_setter,n02085620_3045.jpg,./images/n02100735-English_setter/n02085620_3045.jpg,English_setter
9338,n02100735-English_setter,n02085620_3093.jpg,./images/n02100735-English_setter/n02085620_3093.jpg,English_setter
9339,n02100735-English_setter,n02085620_3110.jpg,./images/n02100735-English_setter/n02085620_3110.jpg,English_setter
9340,n02100735-English_setter,n02085620_3208.jpg,./images/n02100735-English_setter/n02085620_3208.jpg,English_setter
9341,n02100735-English_setter,n02085620_326.jpg,./images/n02100735-English_setter/n02085620_326.jpg,English_setter
9342,n02100735-English_setter,n02085620_3402.jpg,./images/n02100735-English_setter/n02085620_3402.jpg,English_setter
9343,n02100735-English_setter,n02085620_3407.jpg,./images/n02100735-English_setter/n02085620_3407.jpg,English_setter
9344,n02100735-English_setter,n02085620_3409.jpg,./images/n02100735-English_setter/n02085620_3409.jpg,English_setter
9345,n02100735-English_setter,n02085620_3423.jpg,./images/n02100735-English_setter/n02085620_3423.jpg,English_setter
9346,n02100735-English_setter,n02085620_3485.jpg,./images/n02100735-English_setter/n02085620_3485.jpg,English_setter
9347,n02100735-English_setter,n02085620_3488.jpg,./images/n02100735-English_setter/n02085620_3488.jpg,English_setter
9348,n02100735-English_setter,n02085620_3593.jpg,./images/n02100735-English_setter/n02085620_3593.jpg,English_setter
9349,n02100735-English_setter,n02085620_3651.jpg,./images/n02100735-English_setter/n02085620_3651.jpg,English_setter
9350,n02100735-English_setter,n02085620_3677.jpg,./images/n02100735-English_setter/n02085620_3677.jpg,English_setter
9351,n02100735-English_setter,n02085620_368.jpg,./images/n02100735-English_setter/n02085620_368.jpg,English_setter
9352,n02100735-English_setter,n02085620_3681.jpg,./images/n02100735-English_setter/n02085620_3681.jpg,English_setter
9353,n02100735-English_setter,n02085620_3742.jpg,./images/n02100735-English_setter/n02085620_3742.jpg,English_setter
9354,n02100735-English_setter,n02085620_3763.jpg,./images/n02100735-English_setter/n02085620_3763.jpg,English_setter
9355,n02100735-English_setter,n02085620_382.jpg,./images/n02100735-English_setter/n02085620_382.jpg,English_setter
9356,n02100735-English_setter,n02085620_3826.jpg,./images/n02100735-English_setter/n02085620_3826.jpg,English_setter
9357,n02100735-English_setter,n02085620_3838.jpg,./images/n02100735-English_setter/n02085620_3838.jpg,English_setter
9358,n02100735-English_setter,n02085620_3875.jpg,./images/n02100735-English_setter/n02085620_3875.jpg,English_setter
9359,n02100735-English_setter,n02085620_3877.jpg,./images/n02100735-English_setter/n02085620_3877.jpg,English_setter
9360,n02100735-English_setter,n02085620_3880.jpg,./images/n02100735-English_setter/n02085620_3880.jpg,English_setter
9361,n02100735-English_setter,n02085620_3928.jpg,./images/n02100735-English_setter/n02085620_3928.jpg,English_setter
9362,n02100735-English_setter,n02085620_3942.jpg,./images/n02100735-English_setter/n02085620_3942.jpg,English_setter
9363,n02100735-English_setter,n02085620_3975.jpg,./images/n02100735-English_setter/n02085620_3975.jpg,English_setter
9364,n02100735-English_setter,n02085620_4016.jpg,./images/n02100735-English_setter/n02085620_4016.jpg,English_setter
9365,n02100735-English_setter,n02085620_4159.jpg,./images/n02100735-English_setter/n02085620_4159.jpg,English_setter
9366,n02100735-English_setter,n02085620_4207.jpg,./images/n02100735-English_setter/n02085620_4207.jpg,English_setter
9367,n02100735-English_setter,n02085620_4266.jpg,./images/n02100735-English_setter/n02085620_4266.jpg,English_setter
9368,n02100735-English_setter,n02085620_4290.jpg,./images/n02100735-English_setter/n02085620_4290.jpg,English_setter
9369,n02100735-English_setter,n02085620_431.jpg,./images/n02100735-English_setter/n02085620_431.jpg,English_setter
9370,n02100735-English_setter,n02085620_4441.jpg,./images/n02100735-English_setter/n02085620_4441.jpg,English_setter
9371,n02100735-English_setter,n02085620_4515.jpg,./images/n02100735-English_setter/n02085620_4515.jpg,English_setter
9372,n02100735-English_setter,n02085620_4572.jpg,./images/n02100735-English_setter/n02085620_4572.jpg,English_setter
9373,n02100735-English_setter,n02085620_4602.jpg,./images/n02100735-English_setter/n02085620_4602.jpg,English_setter
9374,n02100735-English_setter,n02085620_4673.jpg,./images/n02100735-English_setter/n02085620_4673.jpg,English_setter
9375,n02100735-English_setter,n02085620_4700.jpg,./images/n02100735-English_setter/n02085620_4700.jpg,English_setter
9376,n02100735-English_setter,n02085620_473.jpg,./images/n02100735-English_setter/n02085620_473.jpg,English_setter
9377,n02100735-English_setter,n02085620_477.jpg,./images/n02100735-English_setter/n02085620_477.jpg,English_setter
9378,n02100735-English_setter,n02085620_4814.jpg,./images/n02100735-English_setter/n02085620_4814.jpg,English_setter
9379,n02100735-English_setter,n02085620_4875.jpg,./images/n02100735-English_setter/n02085620_4875.jpg,English_setter
9380,n02100735-English_setter,n02085620_4919.jpg,./images/n02100735-English_setter/n02085620_4919.jpg,English_setter
9381,n02100735-English_setter,n02085620_4951.jpg,./images/n02100735-English_setter/n02085620_4951.jpg,English_setter
9382,n02100735-English_setter,n02085620_4980.jpg,./images/n02100735-English_setter/n02085620_4980.jpg,English_setter
9383,n02100735-English_setter,n02085620_4998.jpg,./images/n02100735-English_setter/n02085620_4998.jpg,English_setter
9384,n02100735-English_setter,n02085620_500.jpg,./images/n02100735-English_setter/n02085620_500.jpg,English_setter
9385,n02100735-English_setter,n02085620_5093.jpg,./images/n02100735-English_setter/n02085620_5093.jpg,English_setter
9386,n02100735-English_setter,n02085620_5312.jpg,./images/n02100735-English_setter/n02085620_5312.jpg,English_setter
9387,n02100735-English_setter,n02085620_5496.jpg,./images/n02100735-English_setter/n02085620_5496.jpg,English_setter
9388,n02100735-English_setter,n02085620_5661.jpg,./images/n02100735-English_setter/n02085620_5661.jpg,English_setter
9389,n02100735-English_setter,n02085620_5713.jpg,./images/n02100735-English_setter/n02085620_5713.jpg,English_setter
9390,n02100735-English_setter,n02085620_574.jpg,./images/n02100735-English_setter/n02085620_574.jpg,English_setter
9391,n02100735-English_setter,n02085620_575.jpg,./images/n02100735-English_setter/n02085620_575.jpg,English_setter
9392,n02100735-English_setter,n02085620_5771.jpg,./images/n02100735-English_setter/n02085620_5771.jpg,English_setter
9393,n02100735-English_setter,n02085620_588.jpg,./images/n02100735-English_setter/n02085620_588.jpg,English_setter
9394,n02100735-English_setter,n02085620_5927.jpg,./images/n02100735-English_setter/n02085620_5927.jpg,English_setter
9395,n02100735-English_setter,n02085620_6295.jpg,./images/n02100735-English_setter/n02085620_6295.jpg,English_setter
9396,n02100735-English_setter,n02085620_6399.jpg,./images/n02100735-English_setter/n02085620_6399.jpg,English_setter
9397,n02100735-English_setter,n02085620_6931.jpg,./images/n02100735-English_setter/n02085620_6931.jpg,English_setter
9398,n02100735-English_setter,n02085620_7.jpg,./images/n02100735-English_setter/n02085620_7.jpg,English_setter
9399,n02100735-English_setter,n02085620_712.jpg,./images/n02100735-English_setter/n02085620_712.jpg,English_setter
9400,n02100735-English_setter,n02085620_7292.jpg,./images/n02100735-English_setter/n02085620_7292.jpg,English_setter
9401,n02100735-English_setter,n02085620_730.jpg,./images/n02100735-English_setter/n02085620_730.jpg,English_setter
9402,n02100735-English_setter,n02085620_735.jpg,./images/n02100735-English_setter/n02085620_735.jpg,English_setter
9403,n02100735-English_setter,n02085620_7436.jpg,./images/n02100735-English_setter/n02085620_7436.jpg,English_setter
9404,n02100735-English_setter,n02085620_7440.jpg,./images/n02100735-English_setter/n02085620_7440.jpg,English_setter
9405,n02100735-English_setter,n02085620_7613.jpg,./images/n02100735-English_setter/n02085620_7613.jpg,English_setter
9406,n02100735-English_setter,n02085620_7700.jpg,./images/n02100735-English_setter/n02085620_7700.jpg,English_setter
9407,n02100735-English_setter,n02085620_7738.jpg,./images/n02100735-English_setter/n02085620_7738.jpg,English_setter
9408,n02100735-English_setter,n02085620_806.jpg,./images/n02100735-English_setter/n02085620_806.jpg,English_setter
9409,n02100735-English_setter,n02085620_8420.jpg,./images/n02100735-English_setter/n02085620_8420.jpg,English_setter
9410,n02100735-English_setter,n02085620_8491.jpg,./images/n02100735-English_setter/n02085620_8491.jpg,English_setter
9411,n02100735-English_setter,n02085620_8558.jpg,./images/n02100735-English_setter/n02085620_8558.jpg,English_setter
9412,n02100735-English_setter,n02085620_8578.jpg,./images/n02100735-English_setter/n02085620_8578.jpg,English_setter
9413,n02100735-English_setter,n02085620_8585.jpg,./images/n02100735-English_setter/n02085620_8585.jpg,English_setter
9414,n02100735-English_setter,n02085620_8611.jpg,./images/n02100735-English_setter/n02085620_8611.jpg,English_setter
9415,n02100735-English_setter,n02085620_8636.jpg,./images/n02100735-English_setter/n02085620_8636.jpg,English_setter
9416,n02100735-English_setter,n02085620_8637.jpg,./images/n02100735-English_setter/n02085620_8637.jpg,English_setter
9417,n02100735-English_setter,n02085620_9351.jpg,./images/n02100735-English_setter/n02085620_9351.jpg,English_setter
9418,n02100735-English_setter,n02085620_9357.jpg,./images/n02100735-English_setter/n02085620_9357.jpg,English_setter
9419,n02100735-English_setter,n02085620_9399.jpg,./images/n02100735-English_setter/n02085620_9399.jpg,English_setter
9420,n02100735-English_setter,n02085620_9414.jpg,./images/n02100735-English_setter/n02085620_9414.jpg,English_setter
9421,n02100735-English_setter,n02085620_949.jpg,./images/n02100735-English_setter/n02085620_949.jpg,English_setter
9422,n02100735-English_setter,n02085620_952.jpg,./images/n02100735-English_setter/n02085620_952.jpg,English_setter
9423,n02100735-English_setter,n02085620_9654.jpg,./images/n02100735-English_setter/n02085620_9654.jpg,English_setter
9424,n02100877-Irish_setter,n02085620_10074.jpg,./images/n02100877-Irish_setter/n02085620_10074.jpg,Irish_setter
9425,n02100877-Irish_setter,n02085620_10131.jpg,./images/n02100877-Irish_setter/n02085620_10131.jpg,Irish_setter
9426,n02100877-Irish_setter,n02085620_10621.jpg,./images/n02100877-Irish_setter/n02085620_10621.jpg,Irish_setter
9427,n02100877-Irish_setter,n02085620_1073.jpg,./images/n02100877-Irish_setter/n02085620_1073.jpg,Irish_setter
9428,n02100877-Irish_setter,n02085620_10976.jpg,./images/n02100877-Irish_setter/n02085620_10976.jpg,Irish_setter
9429,n02100877-Irish_setter,n02085620_11140.jpg,./images/n02100877-Irish_setter/n02085620_11140.jpg,Irish_setter
9430,n02100877-Irish_setter,n02085620_11238.jpg,./images/n02100877-Irish_setter/n02085620_11238.jpg,Irish_setter
9431,n02100877-Irish_setter,n02085620_11258.jpg,./images/n02100877-Irish_setter/n02085620_11258.jpg,Irish_setter
9432,n02100877-Irish_setter,n02085620_11337.jpg,./images/n02100877-Irish_setter/n02085620_11337.jpg,Irish_setter
9433,n02100877-Irish_setter,n02085620_11477.jpg,./images/n02100877-Irish_setter/n02085620_11477.jpg,Irish_setter
9434,n02100877-Irish_setter,n02085620_1152.jpg,./images/n02100877-Irish_setter/n02085620_1152.jpg,Irish_setter
9435,n02100877-Irish_setter,n02085620_11696.jpg,./images/n02100877-Irish_setter/n02085620_11696.jpg,Irish_setter
9436,n02100877-Irish_setter,n02085620_11818.jpg,./images/n02100877-Irish_setter/n02085620_11818.jpg,Irish_setter
9437,n02100877-Irish_setter,n02085620_11948.jpg,./images/n02100877-Irish_setter/n02085620_11948.jpg,Irish_setter
9438,n02100877-Irish_setter,n02085620_1205.jpg,./images/n02100877-Irish_setter/n02085620_1205.jpg,Irish_setter
9439,n02100877-Irish_setter,n02085620_12101.jpg,./images/n02100877-Irish_setter/n02085620_12101.jpg,Irish_setter
9440,n02100877-Irish_setter,n02085620_12334.jpg,./images/n02100877-Irish_setter/n02085620_12334.jpg,Irish_setter
9441,n02100877-Irish_setter,n02085620_1235.jpg,./images/n02100877-Irish_setter/n02085620_1235.jpg,Irish_setter
9442,n02100877-Irish_setter,n02085620_1271.jpg,./images/n02100877-Irish_setter/n02085620_1271.jpg,Irish_setter
9443,n02100877-Irish_setter,n02085620_12718.jpg,./images/n02100877-Irish_setter/n02085620_12718.jpg,Irish_setter
9444,n02100877-Irish_setter,n02085620_1298.jpg,./images/n02100877-Irish_setter/n02085620_1298.jpg,Irish_setter
9445,n02100877-Irish_setter,n02085620_13151.jpg,./images/n02100877-Irish_setter/n02085620_13151.jpg,Irish_setter
9446,n02100877-Irish_setter,n02085620_1321.jpg,./images/n02100877-Irish_setter/n02085620_1321.jpg,Irish_setter
9447,n02100877-Irish_setter,n02085620_13383.jpg,./images/n02100877-Irish_setter/n02085620_13383.jpg,Irish_setter
9448,n02100877-Irish_setter,n02085620_1346.jpg,./images/n02100877-Irish_setter/n02085620_1346.jpg,Irish_setter
9449,n02100877-Irish_setter,n02085620_13964.jpg,./images/n02100877-Irish_setter/n02085620_13964.jpg,Irish_setter
9450,n02100877-Irish_setter,n02085620_14252.jpg,./images/n02100877-Irish_setter/n02085620_14252.jpg,Irish_setter
9451,n02100877-Irish_setter,n02085620_14413.jpg,./images/n02100877-Irish_setter/n02085620_14413.jpg,Irish_setter
9452,n02100877-Irish_setter,n02085620_14516.jpg,./images/n02100877-Irish_setter/n02085620_14516.jpg,Irish_setter
9453,n02100877-Irish_setter,n02085620_1455.jpg,./images/n02100877-Irish_setter/n02085620_1455.jpg,Irish_setter
9454,n02100877-Irish_setter,n02085620_1492.jpg,./images/n02100877-Irish_setter/n02085620_1492.jpg,Irish_setter
9455,n02100877-Irish_setter,n02085620_1502.jpg,./images/n02100877-Irish_setter/n02085620_1502.jpg,Irish_setter
9456,n02100877-Irish_setter,n02085620_1558.jpg,./images/n02100877-Irish_setter/n02085620_1558.jpg,Irish_setter
9457,n02100877-Irish_setter,n02085620_1569.jpg,./images/n02100877-Irish_setter/n02085620_1569.jpg,Irish_setter
9458,n02100877-Irish_setter,n02085620_1617.jpg,./images/n02100877-Irish_setter/n02085620_1617.jpg,Irish_setter
9459,n02100877-Irish_setter,n02085620_1620.jpg,./images/n02100877-Irish_setter/n02085620_1620.jpg,Irish_setter
9460,n02100877-Irish_setter,n02085620_1765.jpg,./images/n02100877-Irish_setter/n02085620_1765.jpg,Irish_setter
9461,n02100877-Irish_setter,n02085620_1816.jpg,./images/n02100877-Irish_setter/n02085620_1816.jpg,Irish_setter
9462,n02100877-Irish_setter,n02085620_1862.jpg,./images/n02100877-Irish_setter/n02085620_1862.jpg,Irish_setter
9463,n02100877-Irish_setter,n02085620_1916.jpg,./images/n02100877-Irish_setter/n02085620_1916.jpg,Irish_setter
9464,n02100877-Irish_setter,n02085620_199.jpg,./images/n02100877-Irish_setter/n02085620_199.jpg,Irish_setter
9465,n02100877-Irish_setter,n02085620_2053.jpg,./images/n02100877-Irish_setter/n02085620_2053.jpg,Irish_setter
9466,n02100877-Irish_setter,n02085620_2188.jpg,./images/n02100877-Irish_setter/n02085620_2188.jpg,Irish_setter
9467,n02100877-Irish_setter,n02085620_2204.jpg,./images/n02100877-Irish_setter/n02085620_2204.jpg,Irish_setter
9468,n02100877-Irish_setter,n02085620_2208.jpg,./images/n02100877-Irish_setter/n02085620_2208.jpg,Irish_setter
9469,n02100877-Irish_setter,n02085620_242.jpg,./images/n02100877-Irish_setter/n02085620_242.jpg,Irish_setter
9470,n02100877-Irish_setter,n02085620_2479.jpg,./images/n02100877-Irish_setter/n02085620_2479.jpg,Irish_setter
9471,n02100877-Irish_setter,n02085620_2507.jpg,./images/n02100877-Irish_setter/n02085620_2507.jpg,Irish_setter
9472,n02100877-Irish_setter,n02085620_2517.jpg,./images/n02100877-Irish_setter/n02085620_2517.jpg,Irish_setter
9473,n02100877-Irish_setter,n02085620_2590.jpg,./images/n02100877-Irish_setter/n02085620_2590.jpg,Irish_setter
9474,n02100877-Irish_setter,n02085620_2614.jpg,./images/n02100877-Irish_setter/n02085620_2614.jpg,Irish_setter
9475,n02100877-Irish_setter,n02085620_2650.jpg,./images/n02100877-Irish_setter/n02085620_2650.jpg,Irish_setter
9476,n02100877-Irish_setter,n02085620_2693.jpg,./images/n02100877-Irish_setter/n02085620_2693.jpg,Irish_setter
9477,n02100877-Irish_setter,n02085620_2706.jpg,./images/n02100877-Irish_setter/n02085620_2706.jpg,Irish_setter
9478,n02100877-Irish_setter,n02085620_275.jpg,./images/n02100877-Irish_setter/n02085620_275.jpg,Irish_setter
9479,n02100877-Irish_setter,n02085620_2793.jpg,./images/n02100877-Irish_setter/n02085620_2793.jpg,Irish_setter
9480,n02100877-Irish_setter,n02085620_2815.jpg,./images/n02100877-Irish_setter/n02085620_2815.jpg,Irish_setter
9481,n02100877-Irish_setter,n02085620_2887.jpg,./images/n02100877-Irish_setter/n02085620_2887.jpg,Irish_setter
9482,n02100877-Irish_setter,n02085620_2903.jpg,./images/n02100877-Irish_setter/n02085620_2903.jpg,Irish_setter
9483,n02100877-Irish_setter,n02085620_2921.jpg,./images/n02100877-Irish_setter/n02085620_2921.jpg,Irish_setter
9484,n02100877-Irish_setter,n02085620_2937.jpg,./images/n02100877-Irish_setter/n02085620_2937.jpg,Irish_setter
9485,n02100877-Irish_setter,n02085620_2973.jpg,./images/n02100877-Irish_setter/n02085620_2973.jpg,Irish_setter
9486,n02100877-Irish_setter,n02085620_2981.jpg,./images/n02100877-Irish_setter/n02085620_2981.jpg,Irish_setter
9487,n02100877-Irish_setter,n02085620_3006.jpg,./images/n02100877-Irish_setter/n02085620_3006.jpg,Irish_setter
9488,n02100877-Irish_setter,n02085620_3033.jpg,./images/n02100877-Irish_setter/n02085620_3033.jpg,Irish_setter
9489,n02100877-Irish_setter,n02085620_3045.jpg,./images/n02100877-Irish_setter/n02085620_3045.jpg,Irish_setter
9490,n02100877-Irish_setter,n02085620_3093.jpg,./images/n02100877-Irish_setter/n02085620_3093.jpg,Irish_setter
9491,n02100877-Irish_setter,n02085620_3110.jpg,./images/n02100877-Irish_setter/n02085620_3110.jpg,Irish_setter
9492,n02100877-Irish_setter,n02085620_3208.jpg,./images/n02100877-Irish_setter/n02085620_3208.jpg,Irish_setter
9493,n02100877-Irish_setter,n02085620_326.jpg,./images/n02100877-Irish_setter/n02085620_326.jpg,Irish_setter
9494,n02100877-Irish_setter,n02085620_3402.jpg,./images/n02100877-Irish_setter/n02085620_3402.jpg,Irish_setter
9495,n02100877-Irish_setter,n02085620_3407.jpg,./images/n02100877-Irish_setter/n02085620_3407.jpg,Irish_setter
9496,n02100877-Irish_setter,n02085620_3409.jpg,./images/n02100877-Irish_setter/n02085620_3409.jpg,Irish_setter
9497,n02100877-Irish_setter,n02085620_3423.jpg,./images/n02100877-Irish_setter/n02085620_3423.jpg,Irish_setter
9498,n02100877-Irish_setter,n02085620_3485.jpg,./images/n02100877-Irish_setter/n02085620_3485.jpg,Irish_setter
9499,n02100877-Irish_setter,n02085620_3488.jpg,./images/n02100877-Irish_setter/n02085620_3488.jpg,Irish_setter
9500,n02100877-Irish_setter,n02085620_3593.jpg,./images/n02100877-Irish_setter/n02085620_3593.jpg,Irish_setter
9501,n02100877-Irish_setter,n02085620_3651.jpg,./images/n02100877-Irish_setter/n02085620_3651.jpg,Irish_setter
9502,n02100877-Irish_setter,n02085620_3677.jpg,./images/n02100877-Irish_setter/n02085620_3677.jpg,Irish_setter
9503,n02100877-Irish_setter,n02085620_368.jpg,./images/n02100877-Irish_setter/n02085620_368.jpg,Irish_setter
9504,n02100877-Irish_setter,n02085620_3681.jpg,./images/n02100877-Irish_setter/n02085620_3681.jpg,Irish_setter
9505,n02100877-Irish_setter,n02085620_3742.jpg,./images/n02100877-Irish_setter/n02085620_3742.jpg,Irish_setter
9506,n02100877-Irish_setter,n02085620_3763.jpg,./images/n02100877-Irish_setter/n02085620_3763.jpg,Irish_setter
9507,n02100877-Irish_setter,n02085620_382.jpg,./images/n02100877-Irish_setter/n02085620_382.jpg,Irish_setter
9508,n02100877-Irish_setter,n02085620_3826.jpg,./images/n02100877-Irish_setter/n02085620_3826.jpg,Irish_setter
9509,n02100877-Irish_setter,n02085620_3838.jpg,./images/n02100877-Irish_setter/n02085620_3838.jpg,Irish_setter
9510,n02100877-Irish_setter,n02085620_3875.jpg,./images/n02100877-Irish_setter/n02085620_3875.jpg,Irish_setter
9511,n02100877-Irish_setter,n02085620_3877.jpg,./images/n02100877-Irish_setter/n02085620_3877.jpg,Irish_setter
9512,n02100877-Irish_setter,n02085620_3880.jpg,./images/n02100877-Irish_setter/n02085620_3880.jpg,Irish_setter
9513,n02100877-Irish_setter,n02085620_3928.jpg,./images/n02100877-Irish_setter/n02085620_3928.jpg,Irish_setter
9514,n02100877-Irish_setter,n02085620_3942.jpg,./images/n02100877-Irish_setter/n02085620_3942.jpg,Irish_setter
9515,n02100877-Irish_setter,n02085620_3975.jpg,./images/n02100877-Irish_setter/n02085620_3975.jpg,Irish_setter
9516,n02100877-Irish_setter,n02085620_4016.jpg,./images/n02100877-Irish_setter/n02085620_4016.jpg,Irish_setter
9517,n02100877-Irish_setter,n02085620_4159.jpg,./images/n02100877-Irish_setter/n02085620_4159.jpg,Irish_setter
9518,n02100877-Irish_setter,n02085620_4207.jpg,./images/n02100877-Irish_setter/n02085620_4207.jpg,Irish_setter
9519,n02100877-Irish_setter,n02085620_4266.jpg,./images/n02100877-Irish_setter/n02085620_4266.jpg,Irish_setter
9520,n02100877-Irish_setter,n02085620_4290.jpg,./images/n02100877-Irish_setter/n02085620_4290.jpg,Irish_setter
9521,n02100877-Irish_setter,n02085620_431.jpg,./images/n02100877-Irish_setter/n02085620_431.jpg,Irish_setter
9522,n02100877-Irish_setter,n02085620_4441.jpg,./images/n02100877-Irish_setter/n02085620_4441.jpg,Irish_setter
9523,n02100877-Irish_setter,n02085620_4515.jpg,./images/n02100877-Irish_setter/n02085620_4515.jpg,Irish_setter
9524,n02100877-Irish_setter,n02085620_4572.jpg,./images/n02100877-Irish_setter/n02085620_4572.jpg,Irish_setter
9525,n02100877-Irish_setter,n02085620_4602.jpg,./images/n02100877-Irish_setter/n02085620_4602.jpg,Irish_setter
9526,n02100877-Irish_setter,n02085620_4673.jpg,./images/n02100877-Irish_setter/n02085620_4673.jpg,Irish_setter
9527,n02100877-Irish_setter,n02085620_4700.jpg,./images/n02100877-Irish_setter/n02085620_4700.jpg,Irish_setter
9528,n02100877-Irish_setter,n02085620_473.jpg,./images/n02100877-Irish_setter/n02085620_473.jpg,Irish_setter
9529,n02100877-Irish_setter,n02085620_477.jpg,./images/n02100877-Irish_setter/n02085620_477.jpg,Irish_setter
9530,n02100877-Irish_setter,n02085620_4814.jpg,./images/n02100877-Irish_setter/n02085620_4814.jpg,Irish_setter
9531,n02100877-Irish_setter,n02085620_4875.jpg,./images/n02100877-Irish_setter/n02085620_4875.jpg,Irish_setter
9532,n02100877-Irish_setter,n02085620_4919.jpg,./images/n02100877-Irish_setter/n02085620_4919.jpg,Irish_setter
9533,n02100877-Irish_setter,n02085620_4951.jpg,./images/n02100877-Irish_setter/n02085620_4951.jpg,Irish_setter
9534,n02100877-Irish_setter,n02085620_4980.jpg,./images/n02100877-Irish_setter/n02085620_4980.jpg,Irish_setter
9535,n02100877-Irish_setter,n02085620_4998.jpg,./images/n02100877-Irish_setter/n02085620_4998.jpg,Irish_setter
9536,n02100877-Irish_setter,n02085620_500.jpg,./images/n02100877-Irish_setter/n02085620_500.jpg,Irish_setter
9537,n02100877-Irish_setter,n02085620_5093.jpg,./images/n02100877-Irish_setter/n02085620_5093.jpg,Irish_setter
